Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
56000,121.474,156.85,267.04,573.726,0.003,0.006,0.311,0.325
56500,129.862,156.771,363.125,573.298,0.001,0.006,0.286,0.324
57000,252.262,157.631,1318.941,581.907,0.004,0.006,0.287,0.323
57500,279.396,158.274,1230.132,586.396,0.012,0.006,0.308,0.322
58000,174.308,158.668,605.076,588.997,0.006,0.007,0.306,0.321
58500,164.278,158.345,565.532,587.1,0.001,0.006,0.305,0.321
59000,130.36,158.072,543.759,588.019,0.021,0.007,0.3,0.32
59500,160.152,158.498,460.848,589.005,0.002,0.007,0.296,0.319
60000,235.472,159.145,1039.14,593.081,0.007,0.007,0.297,0.318
60500,266.84,159.25,1391.707,592.324,0.001,0.007,0.302,0.317
61000,234.227,160.883,1018.359,600.821,0.016,0.007,0.325,0.317
61500,224.187,161.721,1007.617,607.735,0.011,0.007,0.31,0.316
62000,164.507,160.396,511.689,597.003,0.005,0.007,0.318,0.316
62500,101.198,160.46,276.695,597.673,0.003,0.007,0.284,0.315
63000,106.962,161.397,259.352,600.157,0.003,0.007,0.294,0.314
63500,197.906,161.949,768.687,604.011,0.006,0.007,0.298,0.314
64000,230.608,163.329,1077.654,612.373,0.007,0.007,0.317,0.313
64500,90.41,163.606,187.884,612.111,0.007,0.007,0.29,0.313
65000,131.018,163.275,459.256,610.688,0.013,0.007,0.281,0.312
65500,184.235,162.494,638.662,604.245,0.011,0.007,0.311,0.312
66000,99.145,163.087,166.595,605.318,0.007,0.007,0.317,0.312
66500,225.559,164.183,1086.855,611.768,0.012,0.007,0.306,0.311
67000,233.251,164.466,1022.177,612.84,0.008,0.007,0.316,0.311
67500,163.601,164.111,542.669,611.606,0.001,0.007,0.342,0.311
68000,309.278,164.675,1593.153,613.893,0.014,0.007,0.332,0.311
68500,169.74,165.304,600.69,617.591,0.003,0.007,0.318,0.311
69000,264.685,166.709,1391.07,628.47,0.001,0.007,0.311,0.311
69500,195.857,166.388,764.558,624.753,0.003,0.007,0.293,0.311
70000,156.058,167.161,479.937,628.232,0.004,0.007,0.29,0.31
70500,132.071,166.828,375.977,626.673,0.002,0.007,0.28,0.31
71000,275.489,167.227,1591.924,632.879,0.001,0.007,0.285,0.309
71500,298.94,168.283,2055.531,647.248,0.01,0.007,0.275,0.308
72000,274.508,169.509,1529.512,657.75,0.003,0.006,0.28,0.308
72500,317.261,170.864,2072.828,671.348,0.014,0.006,0.298,0.307
73000,51.574,169.924,79.131,668.462,0.001,0.006,0.269,0.307
73500,204.6,171.78,877.143,676.992,0.001,0.006,0.283,0.307
74000,116.277,171.597,259.036,675.751,0.006,0.006,0.285,0.306
74500,128.83,171.104,339.92,673.784,0.007,0.006,0.274,0.306
75000,313.24,172.981,1885.822,689.82,0.002,0.006,0.283,0.305
75500,77.622,172.892,199.756,690.399,0.004,0.006,0.242,0.304
76000,236.544,174.169,977.278,697.462,0.01,0.006,0.293,0.304
76500,0.582,173.122,65.303,695.199,0.005,0.006,0.012,0.301
77000,67.698,172.931,144.247,694.898,0.015,0.006,0.276,0.3
77500,218.847,173.361,964.574,699.129,0.014,0.007,0.31,0.3
78000,185.346,174.605,598.6,704.201,0.005,0.006,0.325,0.3
78500,316.929,176.186,2001.51,719.794,0.02,0.007,0.335,0.3
79000,359.727,178.365,2224.767,737.558,0.002,0.007,0.329,0.3
79500,113.192,178.353,321.633,738.618,0.006,0.007,0.266,0.299
80000,173.924,179.354,514.754,742.571,0.011,0.007,0.297,0.299
80500,147.217,178.488,394.0,735.78,0.005,0.007,0.291,0.299
81000,218.268,178.504,814.08,735.867,0.007,0.007,0.296,0.298
81500,205.557,178.616,926.142,738.503,0.007,0.007,0.28,0.297
82000,219.143,178.818,931.393,740.217,0.002,0.007,0.291,0.297
82500,170.466,178.254,567.729,737.578,0.004,0.007,0.293,0.296
83000,167.886,177.939,447.808,734.729,0.008,0.007,0.302,0.296
83500,230.365,180.024,1095.632,745.507,0.012,0.007,0.293,0.296
84000,229.234,181.729,1095.485,755.226,0.015,0.007,0.3,0.296
84500,270.085,182.946,1352.178,765.077,0.004,0.007,0.308,0.296
85000,218.978,182.335,889.488,758.389,0.002,0.007,0.286,0.295
85500,164.584,183.443,458.82,762.352,0.005,0.007,0.293,0.295
86000,202.361,184.078,752.349,765.723,0.01,0.007,0.281,0.294
86500,163.306,183.835,563.218,765.511,0.001,0.007,0.271,0.294
87000,214.8,183.231,880.65,759.382,0.007,0.007,0.3,0.293
87500,419.117,186.616,3264.987,790.458,0.003,0.007,0.296,0.293
88000,278.349,187.603,1480.83,799.161,0.008,0.007,0.29,0.292
88500,112.433,185.238,321.926,780.924,0.009,0.007,0.273,0.292
89000,198.607,186.499,825.371,787.952,0.008,0.007,0.308,0.292
89500,136.955,185.858,324.007,783.565,0.001,0.007,0.294,0.292
90000,155.831,186.266,487.667,785.993,0.007,0.007,0.286,0.292
90500,149.385,184.746,438.885,773.247,0.005,0.007,0.289,0.291
91000,391.312,187.184,2870.161,798.232,0.007,0.007,0.293,0.291
91500,78.235,186.199,239.98,793.179,0.012,0.007,0.242,0.291
92000,213.437,186.446,1159.949,798.63,0.013,0.007,0.27,0.29
92500,192.742,188.23,853.213,805.694,0.007,0.007,0.281,0.292
93000,191.557,188.787,851.671,810.774,0.009,0.007,0.277,0.292
93500,220.57,189.607,1113.56,818.71,0.0,0.007,0.27,0.291
94000,83.425,188.442,110.499,812.593,0.009,0.007,0.293,0.291
94500,216.016,188.499,1055.73,814.957,0.022,0.007,0.291,0.291
95000,26.757,187.334,121.999,811.963,0.009,0.007,0.114,0.289
95500,140.446,188.37,492.581,816.641,0.012,0.007,0.28,0.289
96000,273.623,188.971,1436.297,821.449,0.002,0.007,0.293,0.289
