Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
88000,127.481,136.188,1060.511,815.911,0.025,0.03,0.41,0.41
88500,280.719,138.035,3322.504,844.534,0.005,0.03,0.411,0.41
89000,49.008,137.67,128.047,841.486,0.038,0.03,0.402,0.411
89500,150.533,137.144,985.855,840.83,0.008,0.03,0.399,0.411
90000,109.164,136.569,330.686,839.987,0.059,0.029,0.395,0.41
90500,198.47,136.592,1058.899,837.138,0.034,0.029,0.405,0.41
91000,138.363,138.026,1160.425,848.161,0.053,0.03,0.414,0.413
91500,101.203,137.91,627.31,846.772,0.013,0.029,0.398,0.413
92000,78.963,137.132,164.209,840.416,0.033,0.029,0.421,0.413
92500,57.945,135.659,238.392,813.347,0.052,0.029,0.411,0.413
93000,234.498,137.657,993.591,822.411,0.068,0.03,0.435,0.413
93500,153.851,137.61,1163.542,818.298,0.011,0.029,0.402,0.413
94000,171.816,137.284,1250.784,820.877,0.017,0.029,0.418,0.413
94500,127.126,137.14,1027.065,819.495,0.032,0.029,0.394,0.413
95000,13.835,134.189,20.587,800.493,0.024,0.029,0.325,0.412
95500,192.478,134.465,1505.535,804.225,0.079,0.029,0.435,0.412
96000,161.183,134.982,848.65,809.795,0.065,0.029,0.444,0.412
96500,195.615,135.573,1313.014,819.349,0.007,0.029,0.422,0.411
97000,273.222,138.144,1545.583,834.463,0.043,0.029,0.433,0.411
97500,241.864,138.984,1991.79,849.643,0.01,0.029,0.412,0.411
98000,118.524,139.037,718.257,850.245,0.015,0.029,0.411,0.411
98500,96.609,137.72,835.635,845.567,0.057,0.029,0.4,0.411
99000,25.801,137.393,67.775,845.259,0.022,0.029,0.384,0.41
99500,150.214,138.104,563.691,845.862,0.017,0.029,0.414,0.411
100000,145.936,137.771,1208.512,851.492,0.075,0.03,0.428,0.41
100500,181.08,138.164,1303.909,850.683,0.017,0.03,0.391,0.41
101000,250.107,139.156,1766.74,860.626,0.018,0.03,0.44,0.41
101500,64.148,137.245,272.297,846.459,0.029,0.03,0.391,0.41
102000,117.695,137.226,600.552,849.086,0.016,0.03,0.36,0.409
102500,114.026,136.775,625.492,849.725,0.025,0.03,0.41,0.409
103000,253.302,137.345,1557.847,852.752,0.042,0.03,0.413,0.409
103500,124.681,138.161,492.395,856.138,0.019,0.03,0.434,0.409
104000,180.7,138.318,1806.578,862.289,0.015,0.03,0.41,0.409
104500,144.224,138.476,622.811,863.57,0.007,0.029,0.435,0.41
105000,62.941,138.753,149.796,863.502,0.006,0.029,0.409,0.411
105500,157.356,139.073,1320.953,868.268,0.007,0.029,0.402,0.411
106000,117.854,138.808,588.802,862.956,0.048,0.029,0.416,0.411
106500,65.185,138.156,240.676,860.251,0.038,0.029,0.337,0.41
107000,185.361,139.874,960.021,868.048,0.016,0.029,0.425,0.412
