Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
85500,-16.558,-19.513,60.523,193.601,0.001,0.003,0.402,0.434
86000,-23.494,-19.361,99.817,190.64,0.0,0.003,0.463,0.433
86500,-2.66,-19.069,30.77,188.571,0.0,0.003,0.01,0.429
87000,-21.563,-18.855,97.343,185.693,0.0,0.003,0.461,0.429
87500,29.011,-18.24,171.887,184.418,0.0,0.003,0.468,0.429
88000,-18.414,-17.993,95.13,181.621,0.0,0.002,0.467,0.429
88500,4.974,-18.14,42.914,181.121,0.0,0.002,0.312,0.428
89000,-48.004,-17.926,458.898,177.732,0.0,0.002,0.44,0.428
89500,9.949,-17.415,34.303,174.486,0.0,0.002,0.431,0.428
90000,3.58,-17.044,30.275,171.259,0.0,0.002,0.265,0.425
90500,-17.298,-16.933,90.267,169.801,0.0,0.002,0.467,0.425
91000,-17.396,-16.678,88.901,167.264,0.001,0.002,0.438,0.425
91500,41.839,-16.223,320.811,170.252,0.0,0.002,0.453,0.427
92000,-17.942,-16.119,86.801,169.103,0.0,0.002,0.452,0.427
92500,8.346,-16.032,22.208,168.676,0.0,0.002,0.396,0.429
93000,-9.529,-16.012,25.465,168.668,0.0,0.002,0.456,0.43
93500,-19.493,-16.076,84.488,169.087,0.0,0.002,0.453,0.43
94000,-20.512,-15.917,83.815,166.778,0.0,0.002,0.446,0.43
94500,-21.747,-16.042,83.261,167.271,0.0,0.002,0.419,0.43
95000,-18.151,-15.925,82.408,165.882,0.0,0.002,0.443,0.43
95500,-10.995,-15.081,29.352,156.212,0.0,0.002,0.461,0.43
96000,-19.61,-14.901,81.304,154.063,0.0,0.002,0.467,0.43
96500,38.198,-14.859,242.863,154.716,0.0,0.002,0.469,0.431
97000,-13.118,-14.65,45.916,152.286,0.0,0.002,0.475,0.431
97500,26.325,-14.312,140.64,153.46,0.0,0.002,0.467,0.431
98000,10.655,-14.273,32.877,153.571,0.0,0.001,0.399,0.431
98500,9.165,-13.882,77.257,152.533,0.205,0.003,0.351,0.43
99000,-4.101,-13.664,29.0,151.131,0.028,0.004,0.323,0.429
99500,1.905,-13.616,8.739,150.668,0.0,0.004,0.135,0.427
100000,-18.097,-13.424,74.721,148.76,0.0,0.004,0.468,0.427
100500,11.164,-12.978,39.112,146.53,0.004,0.003,0.458,0.428
101000,-17.094,-12.808,72.74,144.675,0.0,0.003,0.462,0.428
101500,-3.847,-12.659,9.47,143.843,0.0,0.003,0.457,0.428
102000,-32.344,-12.64,76.222,142.094,0.001,0.003,0.447,0.428
102500,19.242,-12.099,73.017,141.095,0.009,0.003,0.453,0.428
103000,-17.873,-12.332,69.422,141.625,0.007,0.003,0.462,0.429
103500,29.591,-11.905,301.233,144.234,0.001,0.003,0.414,0.429
104000,-16.492,-12.015,67.712,144.6,0.002,0.003,0.456,0.43
104500,-17.352,-11.929,67.234,143.539,0.006,0.003,0.442,0.43
105000,-16.434,-11.625,66.076,141.67,0.001,0.003,0.478,0.43
105500,-2.721,-11.458,8.595,140.39,0.005,0.003,0.385,0.429
106000,-15.82,-11.266,65.03,138.803,0.001,0.003,0.475,0.429
106500,-12.034,-11.088,81.751,137.418,0.001,0.003,0.059,0.425
107000,-15.277,-10.999,35.201,136.789,0.0,0.003,0.449,0.425
107500,6.301,-10.824,31.328,136.613,0.0,0.003,0.427,0.425
108000,-15.15,-10.838,62.922,136.767,0.004,0.003,0.45,0.425
108500,22.881,-10.804,253.126,138.188,0.0,0.003,0.45,0.425
109000,-17.711,-10.663,62.034,136.756,0.001,0.003,0.463,0.425
109500,30.04,-9.584,207.95,131.268,0.0,0.003,0.45,0.426
110000,-12.344,-9.404,36.364,129.633,0.0,0.003,0.471,0.426
110500,-2.39,-9.19,8.118,127.746,0.001,0.003,0.348,0.425
111000,-16.328,-9.191,60.04,127.809,0.0,0.003,0.464,0.425
111500,1.322,-8.992,43.638,127.539,0.0,0.003,0.044,0.421
112000,-3.92,-9.098,16.708,127.346,0.0,0.003,0.407,0.421
112500,41.775,-8.789,406.171,130.921,0.0,0.003,0.464,0.421
113000,-14.845,-7.978,57.416,121.048,0.004,0.003,0.408,0.421
113500,7.455,-7.749,45.668,120.261,0.002,0.003,0.389,0.422
114000,-14.473,-7.623,56.466,119.049,0.001,0.003,0.464,0.422
114500,5.53,-7.248,31.369,118.526,0.001,0.003,0.396,0.422
115000,-14.859,-7.148,55.535,117.352,0.001,0.003,0.457,0.422
115500,16.668,-6.711,81.862,116.462,0.007,0.003,0.434,0.421
116000,-15.51,-6.606,54.338,115.319,0.0,0.003,0.456,0.421
116500,18.025,-6.797,57.781,113.751,0.001,0.003,0.466,0.421
117000,-15.376,-6.683,52.907,112.636,0.001,0.003,0.469,0.421
