Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
171500,7.744,0.77,12.618,12.738,0.0,0.001,0.476,0.417
172000,-0.048,0.743,0.001,12.716,0.0,0.001,0.235,0.414
172500,6.87,0.525,12.744,11.945,0.0,0.001,0.48,0.414
173000,-0.059,0.559,0.001,11.917,0.0,0.001,0.339,0.413
173500,0.561,0.555,0.074,11.835,0.0,0.001,0.498,0.413
174000,-0.04,0.531,0.0,11.73,0.0,0.001,0.208,0.411
174500,-0.655,0.459,0.196,11.641,0.0,0.001,0.495,0.411
175000,-1.07,0.315,0.271,11.454,0.0,0.001,0.479,0.411
175500,-0.168,0.433,0.11,11.321,0.007,0.001,0.447,0.411
176000,-0.039,0.39,0.0,11.231,0.0,0.001,0.178,0.408
176500,-0.046,0.138,0.001,10.339,0.0,0.001,0.253,0.405
177000,-0.086,0.248,0.002,10.209,0.0,0.001,0.435,0.405
177500,2.59,0.14,1.57,9.979,0.001,0.001,0.454,0.404
178000,-0.18,0.069,0.007,9.92,0.0,0.001,0.434,0.404
178500,2.269,0.07,1.002,9.79,0.0,0.001,0.495,0.404
179000,-0.375,0.175,0.049,9.637,0.0,0.001,0.494,0.404
179500,2.948,-0.098,2.942,8.769,0.0,0.001,0.484,0.404
180000,-0.289,0.009,0.025,8.627,0.006,0.001,0.478,0.404
180500,24.57,0.266,110.395,9.706,0.001,0.001,0.488,0.403
181000,0.727,0.301,0.239,9.687,0.006,0.001,0.304,0.402
181500,11.234,0.31,45.912,9.988,0.001,0.001,0.412,0.401
182000,31.813,0.506,156.96,11.378,0.0,0.001,0.485,0.401
182500,-0.863,0.419,0.134,11.171,0.0,0.001,0.479,0.401
183000,4.313,0.439,18.411,11.334,0.0,0.001,0.479,0.402
183500,0.394,0.325,0.174,11.097,0.0,0.001,0.491,0.402
184000,7.919,0.458,14.664,11.175,0.0,0.001,0.441,0.401
184500,9.837,0.815,17.419,10.334,0.0,0.001,0.495,0.401
185000,-1.017,0.781,0.267,10.2,0.0,0.001,0.497,0.401
185500,9.597,0.996,12.669,9.988,0.001,0.001,0.461,0.401
186000,-0.88,0.854,0.121,9.622,0.001,0.001,0.493,0.401
186500,-7.73,1.017,12.848,9.186,0.0,0.001,0.493,0.401
187000,-7.267,1.021,8.644,9.21,0.0,0.001,0.499,0.401
187500,2.777,1.04,1.908,9.211,0.001,0.001,0.499,0.401
188000,0.291,1.155,0.598,9.025,0.001,0.001,0.24,0.399
188500,0.172,1.021,0.202,8.904,0.005,0.001,0.411,0.398
189000,16.171,1.284,37.42,9.177,0.001,0.001,0.497,0.398
189500,-8.265,1.245,20.222,9.335,0.0,0.001,0.494,0.398
190000,-1.592,1.051,0.355,9.009,0.002,0.001,0.493,0.398
190500,-5.205,1.002,4.678,9.021,0.001,0.001,0.499,0.398
