Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
122500,-0.002,0.026,1.741,28.395,0.013,0.021,0.317,0.761
123000,-0.966,0.024,15.321,28.309,0.019,0.021,0.797,0.761
123500,-0.719,0.027,11.779,27.265,0.025,0.022,0.797,0.761
124000,-2.274,0.005,70.088,27.881,0.015,0.022,0.799,0.761
124500,0.907,0.024,51.147,28.075,0.008,0.022,0.798,0.762
125000,1.485,0.022,12.247,28.038,0.03,0.021,0.794,0.762
125500,1.034,0.023,14.274,28.058,0.03,0.022,0.777,0.761
126000,-0.575,0.017,28.836,27.965,0.006,0.022,0.798,0.761
126500,0.054,0.018,36.254,28.321,0.008,0.021,0.797,0.762
127000,1.726,0.027,9.759,28.382,0.035,0.02,0.783,0.766
127500,-3.094,0.008,102.363,29.267,0.012,0.02,0.799,0.766
128000,-0.0,-0.004,40.933,29.573,0.0,0.02,0.8,0.766
128500,0.948,0.005,84.69,30.285,0.004,0.02,0.798,0.766
129000,-0.978,-0.004,11.34,29.95,0.029,0.02,0.774,0.766
129500,0.459,-0.013,10.616,30.01,0.006,0.02,0.797,0.767
130000,0.423,-0.024,4.497,29.914,0.021,0.019,0.722,0.769
130500,-0.904,-0.039,7.443,28.723,0.017,0.019,0.791,0.769
131000,-0.707,-0.059,15.668,27.809,0.014,0.019,0.797,0.769
131500,0.491,-0.041,16.181,27.865,0.008,0.019,0.792,0.769
132000,-2.311,-0.07,26.296,28.113,0.014,0.019,0.797,0.769
132500,0.014,-0.062,25.452,28.292,0.001,0.018,0.8,0.77
133000,0.467,-0.057,69.857,28.957,0.006,0.018,0.799,0.77
133500,-1.684,-0.076,65.916,29.472,0.009,0.018,0.799,0.77
134000,1.103,-0.071,12.352,29.336,0.009,0.018,0.797,0.77
134500,-2.1,-0.092,45.188,29.487,0.009,0.018,0.799,0.77
135000,0.244,-0.075,22.325,29.432,0.006,0.018,0.798,0.77
135500,-1.138,-0.087,16.89,29.464,0.014,0.018,0.796,0.77
136000,0.102,-0.095,43.284,29.66,0.002,0.018,0.799,0.77
136500,-0.501,-0.09,20.477,29.77,0.002,0.018,0.8,0.771
137000,0.356,-0.084,6.522,29.756,0.026,0.018,0.756,0.771
137500,-0.643,-0.081,22.91,29.571,0.002,0.018,0.8,0.771
138000,0.894,-0.083,26.067,29.781,0.009,0.017,0.795,0.772
138500,-0.217,-0.083,24.414,29.379,0.007,0.017,0.795,0.772
139000,0.633,-0.078,4.442,29.313,0.077,0.017,0.046,0.764
139500,-0.858,-0.078,22.807,29.522,0.012,0.017,0.796,0.764
140000,0.057,-0.087,15.246,29.517,0.013,0.017,0.791,0.764
140500,-1.297,-0.109,18.856,29.184,0.012,0.017,0.798,0.764
141000,-0.102,-0.128,33.137,29.147,0.001,0.017,0.8,0.764
141500,1.018,-0.107,225.113,31.028,0.001,0.017,0.8,0.764
142000,1.997,-0.111,53.207,31.471,0.01,0.017,0.798,0.764
142500,-1.767,-0.13,33.719,31.65,0.002,0.017,0.8,0.764
143000,-1.884,-0.147,24.892,31.845,0.041,0.017,0.784,0.764
143500,0.547,-0.132,9.964,31.432,0.088,0.018,0.682,0.763
144000,-0.001,-0.145,6.679,31.468,0.002,0.018,0.377,0.76
144500,1.091,-0.128,21.59,31.393,0.016,0.018,0.795,0.76
