Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
160000,81.088,100.277,191.235,223.0,0.008,0.011,0.469,0.474
160500,96.156,100.392,255.706,224.009,0.003,0.011,0.469,0.474
161000,121.341,100.575,359.71,225.154,0.006,0.011,0.472,0.474
161500,123.73,100.975,341.726,226.772,0.008,0.011,0.476,0.474
162000,99.984,100.983,220.086,227.114,0.007,0.01,0.474,0.474
162500,79.493,100.749,163.653,226.247,0.004,0.01,0.47,0.474
163000,88.102,100.462,199.623,225.626,0.005,0.01,0.47,0.473
163500,99.691,100.521,226.267,226.1,0.006,0.01,0.474,0.473
164000,85.665,100.391,178.275,225.538,0.006,0.01,0.471,0.473
164500,73.483,100.292,120.613,225.138,0.004,0.01,0.472,0.473
165000,123.553,100.348,305.192,225.285,0.007,0.01,0.475,0.473
165500,93.293,100.484,232.99,226.101,0.011,0.01,0.47,0.473
166000,99.256,100.73,226.082,226.978,0.008,0.009,0.475,0.473
166500,104.084,100.927,218.597,227.351,0.005,0.009,0.476,0.473
167000,96.952,100.626,185.71,226.074,0.008,0.009,0.475,0.473
167500,102.931,100.762,268.792,227.041,0.007,0.009,0.473,0.473
168000,106.974,100.67,228.939,226.522,0.004,0.009,0.477,0.473
168500,85.879,100.436,183.891,225.985,0.009,0.009,0.469,0.473
169000,94.719,100.345,205.319,225.478,0.003,0.009,0.473,0.473
169500,117.454,100.341,306.494,225.676,0.003,0.009,0.474,0.473
170000,110.005,100.318,275.868,225.851,0.003,0.009,0.472,0.473
170500,114.179,100.5,274.37,226.544,0.005,0.008,0.476,0.473
171000,95.067,100.377,186.073,226.006,0.005,0.008,0.476,0.473
171500,89.211,100.358,181.564,226.264,0.004,0.008,0.473,0.473
172000,97.908,100.457,183.527,226.421,0.005,0.008,0.477,0.473
172500,101.027,100.362,237.927,226.345,0.01,0.008,0.473,0.473
173000,81.95,100.2,177.641,226.263,0.004,0.008,0.471,0.473
173500,98.032,100.288,217.427,226.3,0.005,0.008,0.476,0.473
174000,118.76,100.551,286.164,227.31,0.003,0.008,0.474,0.473
174500,101.108,100.444,259.477,227.455,0.005,0.008,0.473,0.473
175000,97.202,100.155,198.565,225.889,0.003,0.008,0.473,0.473
175500,99.213,100.115,233.142,225.881,0.005,0.008,0.471,0.473
176000,88.686,100.029,193.882,225.762,0.006,0.008,0.472,0.473
176500,86.829,99.711,180.647,224.642,0.006,0.008,0.474,0.473
177000,106.527,99.594,236.528,224.252,0.005,0.007,0.477,0.473
177500,89.882,99.716,176.98,224.686,0.004,0.007,0.474,0.473
178000,88.88,99.436,192.92,223.753,0.003,0.007,0.472,0.473
178500,98.556,99.302,227.626,223.313,0.004,0.007,0.475,0.473
179000,101.935,99.365,225.957,223.568,0.002,0.007,0.473,0.473
179500,114.339,99.334,300.225,223.796,0.003,0.007,0.475,0.473
180000,103.437,99.253,234.206,223.632,0.005,0.007,0.473,0.473
180500,110.665,99.262,263.051,223.677,0.004,0.007,0.475,0.473
181000,81.117,98.803,192.364,222.351,0.004,0.007,0.467,0.473
181500,86.016,98.8,210.407,222.683,0.003,0.007,0.469,0.473
182000,116.855,98.782,255.675,222.346,0.002,0.007,0.476,0.473
182500,77.494,98.412,147.841,221.199,0.005,0.007,0.469,0.473
183000,85.762,98.128,172.803,220.332,0.006,0.007,0.473,0.473
183500,105.115,98.137,283.67,220.962,0.005,0.007,0.473,0.473
184000,112.567,98.028,298.979,220.787,0.003,0.006,0.473,0.473
184500,88.369,97.798,171.792,219.888,0.002,0.006,0.474,0.473
185000,76.968,97.612,171.763,219.43,0.004,0.006,0.465,0.473
185500,94.659,97.664,209.267,219.895,0.003,0.006,0.472,0.473
186000,90.237,97.634,213.009,220.091,0.003,0.006,0.473,0.473
186500,91.706,97.653,198.734,220.298,0.003,0.006,0.471,0.473
187000,95.526,97.596,206.903,220.15,0.003,0.006,0.475,0.473
187500,94.203,97.43,199.831,219.596,0.004,0.006,0.475,0.473
188000,77.744,97.384,165.791,219.462,0.006,0.006,0.471,0.473
188500,104.141,97.434,224.242,219.541,0.004,0.006,0.474,0.473
189000,69.428,97.208,141.145,219.243,0.006,0.006,0.469,0.473
189500,101.863,97.34,253.149,219.939,0.002,0.006,0.472,0.473
190000,92.824,97.274,227.831,220.195,0.003,0.006,0.472,0.473
190500,113.584,97.58,298.537,221.683,0.002,0.006,0.473,0.473
191000,90.394,97.656,203.536,222.102,0.003,0.006,0.472,0.473
191500,81.586,97.596,182.936,222.169,0.003,0.006,0.471,0.473
192000,83.474,97.201,167.855,220.833,0.005,0.006,0.471,0.473
192500,110.815,97.458,275.912,222.085,0.004,0.006,0.476,0.473
193000,95.053,97.307,206.723,221.299,0.003,0.005,0.473,0.473
193500,79.729,97.12,156.142,220.849,0.004,0.005,0.471,0.473
194000,101.595,97.121,246.888,221.064,0.003,0.005,0.473,0.473
194500,101.008,97.119,222.417,220.841,0.002,0.005,0.475,0.473
195000,89.762,96.843,176.386,219.636,0.002,0.005,0.475,0.473
195500,99.484,96.908,235.129,219.906,0.004,0.005,0.474,0.473
196000,84.158,96.767,222.559,219.93,0.006,0.005,0.467,0.473
196500,84.598,96.563,161.782,219.238,0.003,0.005,0.475,0.473
197000,104.378,96.439,240.442,218.725,0.003,0.005,0.474,0.473
197500,91.171,96.538,180.401,218.949,0.003,0.005,0.477,0.473
198000,74.036,96.159,187.443,218.289,0.006,0.005,0.465,0.473
198500,83.676,96.092,191.171,218.113,0.002,0.005,0.469,0.473
199000,85.66,96.018,167.706,217.814,0.003,0.005,0.472,0.473
199500,94.392,95.692,207.966,216.551,0.003,0.005,0.473,0.473
200000,88.767,95.56,187.427,216.025,0.003,0.005,0.472,0.473
