Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
85500,32.315,24.113,134.368,91.174,0.0,0.004,0.5,0.458
86000,9.611,24.08,135.398,91.916,0.006,0.004,0.485,0.458
86500,17.246,23.763,127.642,91.942,0.003,0.004,0.491,0.458
87000,27.085,23.639,136.064,92.578,0.001,0.004,0.494,0.458
87500,27.112,23.513,87.852,92.631,0.001,0.004,0.496,0.458
88000,29.722,23.626,107.812,93.125,0.001,0.004,0.5,0.458
88500,33.437,23.366,133.356,93.42,0.0,0.004,0.5,0.458
89000,7.779,22.763,77.263,92.971,0.004,0.004,0.495,0.458
89500,-0.783,22.422,105.401,93.464,0.014,0.004,0.334,0.457
90000,15.456,22.214,108.829,93.972,0.002,0.004,0.498,0.457
90500,26.711,22.237,91.831,94.298,0.002,0.004,0.497,0.457
91000,35.665,22.415,109.938,94.796,0.0,0.004,0.498,0.457
91500,9.384,22.12,100.839,95.051,0.005,0.004,0.485,0.457
92000,11.228,21.72,135.985,95.377,0.002,0.004,0.488,0.457
92500,0.054,20.994,99.016,94.813,0.001,0.004,0.483,0.457
93000,46.58,21.216,123.356,95.456,0.0,0.004,0.5,0.457
93500,8.775,21.098,87.449,95.745,0.003,0.004,0.485,0.457
94000,13.193,20.665,55.049,95.413,0.004,0.004,0.492,0.457
94500,-5.48,20.073,127.091,95.492,0.002,0.004,0.495,0.457
95000,26.651,19.985,107.664,95.35,0.002,0.004,0.498,0.457
95500,13.721,19.628,74.78,95.24,0.004,0.004,0.489,0.457
96000,-24.616,19.212,108.105,95.667,0.005,0.004,0.496,0.457
96500,6.601,18.64,106.717,95.252,0.002,0.004,0.497,0.457
97000,6.1,18.122,87.759,94.954,0.001,0.004,0.496,0.457
97500,-21.301,17.66,81.443,94.766,0.003,0.004,0.495,0.457
98000,8.059,17.282,102.248,94.829,0.005,0.004,0.487,0.457
98500,2.23,16.768,121.347,95.195,0.008,0.004,0.485,0.456
99000,53.184,16.858,142.361,95.766,0.001,0.004,0.5,0.457
99500,18.516,16.791,70.765,95.86,0.002,0.004,0.496,0.457
100000,21.659,16.767,73.609,95.916,0.003,0.004,0.497,0.457
100500,22.922,16.939,66.171,96.018,0.001,0.004,0.498,0.457
101000,-8.403,16.48,105.115,96.132,0.002,0.004,0.491,0.457
101500,12.096,16.235,61.142,95.922,0.001,0.004,0.492,0.457
102000,12.405,16.017,117.15,96.107,0.001,0.004,0.496,0.457
102500,21.674,16.222,103.354,96.665,0.002,0.003,0.497,0.459
103000,-11.122,15.86,100.781,97.128,0.005,0.003,0.472,0.459
103500,-0.545,15.364,116.338,97.252,0.001,0.003,0.498,0.459
104000,10.742,15.371,89.534,97.52,0.007,0.003,0.487,0.459
104500,27.316,15.295,118.66,97.587,0.0,0.003,0.499,0.459
105000,-3.845,14.943,67.67,97.469,0.002,0.003,0.493,0.459
105500,25.277,14.832,98.303,97.627,0.002,0.003,0.499,0.46
106000,-11.082,14.262,86.311,97.476,0.006,0.004,0.496,0.46
106500,-6.005,13.72,127.094,97.611,0.002,0.004,0.493,0.459
107000,10.13,13.676,52.541,97.17,0.004,0.004,0.491,0.46
107500,24.715,13.514,113.901,97.342,0.002,0.004,0.497,0.46
108000,-32.101,13.121,149.106,98.119,0.003,0.003,0.49,0.46
108500,-11.924,12.589,81.078,97.931,0.006,0.003,0.481,0.46
109000,15.537,12.489,84.416,98.051,0.002,0.004,0.489,0.46
