Episode,Reward,RewardMovingAvg,Entropy,EntropyMovingAvg
616,279.6778,237.291,3.468,3.44
617,223.58885,237.961,3.689,3.446
618,165.93335,237.386,3.689,3.45
619,212.04445,236.903,3.62,3.45
620,214.36668,236.632,3.42,3.45
621,186.14447,236.758,2.985,3.445
622,236.23338,236.507,3.62,3.446
623,274.43332,236.663,3.585,3.446
624,279.52222,237.449,3.55,3.447
625,242.86665,237.977,3.468,3.445
626,273.28888,238.414,3.316,3.442
627,228.46667,238.598,3.433,3.439
628,97.21112,237.769,2.602,3.429
629,144.48889,236.915,3.143,3.43
630,272.4556,237.099,3.329,3.429
631,248.07779,237.318,3.606,3.43
632,181.64445,236.539,3.62,3.431
633,270.24445,236.268,3.342,3.428
634,226.98886,236.187,3.537,3.428
635,272.05557,236.242,3.654,3.43
636,244.07782,236.107,3.537,3.43
637,259.61115,236.01,3.433,3.428
638,303.52228,236.244,3.314,3.425
639,255.23332,235.969,3.225,3.42
640,318.5111,236.786,3.537,3.42
641,275.8556,236.707,3.537,3.42
642,293.55557,237.424,3.62,3.423
643,263.04443,237.856,3.55,3.428
644,320.8889,238.313,3.55,3.428
645,260.56665,238.487,3.412,3.427
646,205.44446,238.003,3.433,3.429
647,281.09998,239.124,3.62,3.438
648,297.64444,240.515,3.468,3.446
649,260.67773,240.574,3.516,3.449
650,213.65552,240.785,3.503,3.451
651,250.47775,240.885,3.267,3.451
652,235.53337,240.539,3.503,3.451
653,215.21112,240.258,3.654,3.454
654,309.31107,241.359,3.689,3.456
655,203.30002,241.089,3.338,3.455
656,226.69998,241.811,3.516,3.462
657,245.92224,242.766,3.62,3.472
658,153.62224,241.632,3.689,3.473
659,266.98883,241.679,3.689,3.474
660,253.13336,241.567,3.689,3.474
661,263.94446,241.435,3.62,3.476
662,273.8889,241.43,3.446,3.476
663,229.18887,241.124,3.336,3.473
664,280.25555,240.86,3.537,3.471
665,279.1778,241.222,3.62,3.474
666,241.30002,241.745,3.455,3.477
667,299.95557,243.204,3.433,3.482
668,198.98888,242.93,3.26,3.48
669,270.23334,242.936,3.468,3.478
670,244.60002,243.139,3.273,3.476
671,304.3111,243.753,3.503,3.476
672,202.04446,243.099,3.191,3.473
673,282.35556,242.94,3.329,3.471
674,274.33334,243.291,3.516,3.469
675,308.2555,244.097,3.689,3.47
676,251.71106,243.971,3.516,3.469
677,288.77777,244.79,3.585,3.468
678,264.53333,244.828,3.42,3.465
679,233.2889,244.67,3.418,3.462
