Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
133000,-59.268,23.853,170.927,178.546,0.047,0.044,0.315,0.259
133500,67.192,23.792,164.167,177.253,0.013,0.043,0.315,0.259
134000,79.318,23.738,431.761,177.105,0.035,0.043,0.291,0.259
134500,129.1,24.006,379.588,175.19,0.038,0.043,0.297,0.259
135000,55.408,24.639,167.315,176.64,0.04,0.043,0.313,0.262
135500,34.514,24.033,91.2,173.811,0.044,0.043,0.297,0.262
136000,-63.422,23.359,231.199,175.865,0.027,0.042,0.284,0.264
136500,89.587,23.21,307.548,173.853,0.019,0.041,0.308,0.264
137000,-2.541,23.054,28.149,173.99,0.071,0.042,0.111,0.263
137500,42.154,22.918,65.27,173.966,0.033,0.042,0.201,0.262
138000,62.235,23.96,114.299,173.363,0.06,0.042,0.283,0.262
138500,-61.785,23.563,474.871,177.514,0.067,0.042,0.292,0.263
139000,112.503,24.298,411.52,180.678,0.054,0.042,0.29,0.264
139500,64.641,24.254,231.314,180.949,0.035,0.043,0.285,0.264
140000,-25.944,23.253,35.41,179.082,0.118,0.043,0.3,0.264
140500,31.39,23.594,75.518,179.607,0.029,0.043,0.267,0.265
141000,-24.554,23.683,32.978,178.908,0.041,0.043,0.222,0.265
141500,123.49,25.948,577.33,182.775,0.027,0.043,0.298,0.265
142000,-53.595,25.737,108.969,183.469,0.06,0.043,0.26,0.265
142500,64.866,25.889,115.219,183.838,0.043,0.043,0.246,0.264
143000,107.907,27.259,639.382,188.524,0.057,0.043,0.283,0.265
143500,60.874,26.189,140.862,181.896,0.05,0.043,0.293,0.265
144000,-65.799,26.609,440.972,183.752,0.025,0.043,0.267,0.264
144500,-42.098,25.725,160.331,184.672,0.04,0.043,0.22,0.264
145000,57.674,26.828,102.164,184.147,0.03,0.043,0.267,0.263
145500,77.9,28.789,246.521,184.136,0.036,0.043,0.28,0.262
146000,80.109,30.052,496.515,188.527,0.032,0.044,0.293,0.261
146500,86.287,30.488,128.49,188.955,0.072,0.044,0.309,0.262
147000,-92.236,30.417,385.062,189.578,0.023,0.044,0.311,0.262
147500,63.035,29.876,230.767,186.507,0.025,0.044,0.266,0.261
148000,-3.014,30.27,54.417,186.625,0.16,0.045,0.133,0.259
148500,83.856,30.445,310.388,187.629,0.018,0.045,0.263,0.259
149000,-39.344,29.21,40.886,184.291,0.04,0.045,0.299,0.259
149500,15.955,28.355,130.989,181.972,0.081,0.045,0.189,0.258
150000,-77.877,27.106,453.696,186.118,0.105,0.045,0.299,0.259
